themes,projet,section,title,contenu,sourcesCount,votesCountOk,updatedAt,connectionsCount,createdAt,votesCountNok,author,pinned,votesCount,argumentsCount,versionsCount,votesCountMitige,id
Consommation,Comment soutenir des modes de consommation plus responsables ?,Causes,Volonté Européenne et politique....,"ARRETONS VITE LE CETA ET LE TAFTA

Céta (libre échange entre le Canada et l’UE) (signé) et le Tafta (libre
échange transatlantique entre les Etats Unis et l’UE…)

Ces échanges sont dramatiques pour notre agriculture….(la mort des petits
producteurs) et une catastrophe alimentaire (poulets javelisé…, viande… aux
hormones… médicaments) Une catastrophe écologique…AUSSI et j'en passe....

Que nos députés européens soient moins gourmands…… Nous avons besoin de gens
de TERRAIN....

Défendons notre agriculture FRANCAISE…. De qualité

  

Battons nous avec les gens de terrain…. qui connaissent les difficultés et,
que nos Elus Européens et autres…. ne gèrent pas notre pays… pour leurs
intérêts personnels

",0,10,2017-07-27T19:05:16+02:00,0,2017-07-27T18:59:24+02:00,0,Braisaz,False,10,0,0,0,f16f7d41-72ec-11e7-92ee-fa163e947a7a
Consommation,Comment soutenir des modes de consommation plus responsables ?,Solutions,Encourager et valoriser les collectivités soutenant l'agriculture biologique avec le Label Territoire Bio Engagé,"En Nouvelle-Aquitaine, les collectivités qui ont atteint le doublement de leur
surface en bio soit 8.5% (taux basé sur la SAU bio régionale) ou 20% de leurs
achats bio dans les restaurants collectifs peuvent bénéficier du label
Territoire Bio Engagé. Actuellement ce sont prés de 100 communes, départements
ou établissement qui sont labellisés.

Ce label pourrait être déployé au niveau national.

",0,5,2017-08-09T16:49:27+02:00,0,2017-08-09T16:49:27+02:00,2,INTERBIO Nouvelle-Aquitaine,False,7,0,0,0,f1f4bf3d-7d11-11e7-92ee-fa163e947a7a
Consommation,Comment renforcer la sécurité sanitaire de l'alimentation ?,Causes,"une agriculture raisonnée et ""raisonnable""","la sécurité alimentaire passe par une agriculture ""raisonnable"": moins de
production...moins de gaspillage et de perte, plus de qualité.

Donc une agriculture moins spécialisée, plus diversifiée, avec moins de
pesticides ou d'engrais...avec un débouché le plus local possible!

Cela semble trop simple pour être appliqué!

",0,20,2017-07-21T16:00:25+02:00,0,2017-07-21T16:00:25+02:00,3,Chris Murat,False,27,6,0,4,f2167fa1-6e1c-11e7-92ee-fa163e947a7a
Production et distribution,Comment rémunérer plus équitablement les producteurs ?,Solutions,Education,"Éduquer les Français et donc les consommateurs qu'un produit de qualité à un
coût. Il est stupéfiant d'entendre des publicités radiophoniques des grandes
enseignes de la distribution proposer de la viande de bœuf à 9 € le kilo ou du
porc à 5 € !! Expliquer qu'il faut manger moins mais mieux, quantité contre
qualité (mais qu'est-ce que la qualité dans une alimentation?). Expliquer
qu'un produit français sera, hélas, plus cher mais qu'il valorise le travail
d'agriculteurs français. Faire prendre conscience aux Français que tout ne
doit pas être ""gratuit"" ou à bas coût.

",0,13,2017-07-23T12:01:49+02:00,0,2017-07-23T12:01:49+02:00,0,BenoitM,False,13,4,0,0,f257dd91-6f8d-11e7-92ee-fa163e947a7a
Production et distribution,Comment mieux intégrer la réalité des coûts de production ?,Solutions,Un logiciel pour calculer facilement et gratuitement son coût de production,"Aujourd'hui, pour obtenir notre coût de production, nous faisons appel à des
organismes pour l'obtenir; Bien sur, comme souvent, cette demande est payante
et s'ajoute à bien d'autres charges. Qui de plus qualifié que l'agriculteur
lui même doit pouvoir savoir en permanence où en est son coût de production?
Amener une formation puis un logiciel gratuit peut nous repermettre de revenir
à nos chiffres et chercher les solutions possibles à notre échelle.

",0,2,2017-07-20T20:04:59+02:00,0,2017-07-20T20:04:59+02:00,1,Romain,False,3,0,0,0,f25ba065-6d75-11e7-92ee-fa163e947a7a
Production et distribution,Comment accompagner la transformation de notre agriculture  ?,Solutions,Soutenir les investissements collectifs (Cuma),"L'Etat doit soutenir financièrement les investissements collectifs (Cuma =
Coopérative d'utilisation de Matériel Agricole) qui permettent de mutualiser
les risques dans les nouveaux investissements pour de nouvelles pratiques
agricoles. De plus, ces groupes forment des dynamiques collectives où
l'échange entre agriculture en est la base. Cela renforce l'évolution des
pratiques agricoles vers l'agro-ecologie.

De plus, cela permet une bonne gestion de l'argent publique car il est reversé
à un groupe plutôt que sur plusieurs investissements individuels ! Une bonne
efficience !

",0,7,2017-07-20T23:32:35+02:00,0,2017-07-20T23:32:35+02:00,2,Bastien Bsn,False,9,2,0,0,f25cafd7-6d92-11e7-92ee-fa163e947a7a
Consommation,Comment mieux informer les consommateurs ?,Causes,expliquer,"démontrer pour quelle raison on fait tel ou tel traitement et peut être faire
le corollaire avec notre sante

on soigne les plantes comme on se soigne et cela pour manger plus sain et donc
ne pas etre intoxiqué

  

",0,1,2017-07-26T14:28:36+02:00,0,2017-07-26T14:28:36+02:00,1,mullie,False,3,2,0,1,f2cd096c-71fd-11e7-92ee-fa163e947a7a
Consommation,Comment renforcer la sécurité sanitaire de l'alimentation ?,Causes,adapter la méthode sécurité aux petites exploitations agricole,"La sécurité alimentaire repose sur un produit final sain.

Le concept sécurité Français repose essentiellement sur des contrôles des
méthodologies amont (production-transformation), très peu sur le produit
final.

Le concept selon laquelle la règle du pays producteur s'applique sur le
produit fini est ""démentielle"".

Un producteur chilien peut envoyer des produits BIO contenant des pesticides
non autorisé en conventionnel en France.

Cette règle là continuera de détruire tous les efforts qualitatifs français,
par destruction des producteurs Français qui ne voient que de nouvelles règles
supplémentaires année après année.

Exemple : en matière d'abattage du bétail, on a détruit les abattoirs locaux :
où les producteurs venaient et assistaient au pratiques. L'abatteur était leur
voisin. Les conflits se réglaient en direct. ""Le sala... était connu de tous"".

Le tout au profit d'ensemble monstrueux, ou finalement la propreté n'est pas
si merveilleuse, la déshumanisation y est totale. La déresponsabilisation y va
de pair.

Toute la chaine alimentaire est dans cette logique de masse, de traitement
industriel, par un fonctionnement pyramidal.

Pyramide ascendante (producteur - abatteur) puis descendante (abatteur-
consommateur).

Pourtant les consommateurs réclament autre chose.

Sans éliminer cette filière existante et performante, il faut favoriser
l'émergence d'une filière transversale (producteur- consommateur).

exemple : de petits producteurs s'associent, abattent à la ferme,
transforment, vendent. Soit en direct, soit de manière transversale (par les
grossistes).

Pour qu'ils réussissent il faut que les normes soient simples et durable. il
faut que les contrôles soient sur le produit fini, peu sur la méthodologie; ce
qui laissera la place à l'innovation.

Exemple : Pour la salle de découpe, on se fiche de la couleur du carreau et de
sa forme . Par contre la propreté du local doit être irréprochable. les règles
opposable au paysan-artisan sont celles au jour de la création de l'atelier.
Si elles changent c'est **au pays de les payer**, pas au petit paysan de la
montagne noire qui pratique le séchage du saucisson de père en fils depuis 400
ans sans problème.

  

**Il faut humaniser les règles.**

Il faut un contre pouvoir à l'administration.

Nous sommes un pays ou un producteur peut subir 37 contrôles successifs sans
que personne ne s'en émeuve.

Il faut des syndicats qui ont un vrai pouvoir d'alerte lorsque les abus de
contrôle sont manifestes et conduisent à la disparition d'un petit acteur.

Payer une **taxe obligatoire** sur les Syndicats (**en lieu et place de
Chambre d'Agriculture qui est un Organisme d'état**) et choisir librement.

Les syndicats auraient à se battre pour conserver leurs adhérents. Ecouter
leur voix, pratiquer la co-gestion, pratiquer le dialogue.

  

Enfin il faut un vrai contrôle du produit fini, notamment des importations. Si
nous ne pouvons infléchir les méthodes de production des autres pays; Qu'au
moins les résidus ne soient pas acceptés dans le produit final en France.

Si nous détruisons la production nationale sur des méthodes de production et
que nous acceptons des résidus de nos voisins alors qu'elle est la logique?

Si les paysans ont une visibilité à long terme, la filière va se mettre en
place, petit à petit.

Une vrai concurrence transversale- pyramidale va se faire.

Au consommateur de choisir.

La vrai liberté sera là.

La vrai sécurité sera là

",0,1,2017-08-14T11:28:35+02:00,0,2017-08-14T11:28:35+02:00,0,François L'Amouller,False,1,0,0,0,f2d6accd-80d2-11e7-92ee-fa163e947a7a
Production et distribution,Comment rémunérer plus équitablement les producteurs ?,Causes,consommer localement,"il suffirait aux citoyens de consommer localement pour permettre aux
agriculteurs de vivre correctement de leur produits, sans frais(transports
etc)sans pollution

",0,110,2017-07-20T11:51:05+02:00,0,2017-07-20T11:51:05+02:00,5,brandis,False,135,21,0,20,f2d6f950-6d30-11e7-92ee-fa163e947a7a
Consommation,Comment mieux informer les consommateurs ?,Solutions,Compléter l'étiquetage des informations attendues par le consommateur,"Y compris dans les produits transformés !

  

Matières premières végétales :

\- Type de semence (OGM/non OGM)

\- Pays de culture (France, UE, hors UE)

\- Mode de culture (maintenir et renforcer les labels)

\- Pays de transformation s’il s’agit d’un produit transformé

\- Taux de pesticides résiduel



Matières premières animales :

\- Pays de naissance

\- Pays d’élevage

\- Mode d’élevage

\- Pays d’abattage

\- Mode d’abattage

\- Pays de transformation

\- Taux de produits chimiques/toxiques résiduels

",0,3,2017-08-02T14:27:28+02:00,0,2017-08-02T14:27:28+02:00,0,NB,False,3,0,0,0,f31df7aa-777d-11e7-92ee-fa163e947a7a
Consommation,Comment soutenir des modes de consommation plus responsables ?,Solutions,Etiqueter au laser les fruits et légumes au lieu de les emballer,"D'après une vidéo de Kapaw du 27 février 2017, le supermarché suédois ICA
tatoue ses fruits et légumes pour une économie de 200 km de rouleaux de
plastique par an rien que pour les avocats. Sans danger pour la consommation
humaine ou pour le plaisir gustatif (simple marquage pigmentaire de la peau de
nos aliments), cette pratique permettrait de supprimer les autocollants sur
les fruits et légumes (pommes, bananes notamment) et d'arrêter d'emballer les
fruits et légumes bio par peur de mélange entre produits bio et non bio.
Dépenser moins en emballage, c'est baisser les prix pour les consommateurs ou
augmenter les revenus des producteurs.

",0,6,2017-07-21T10:52:39+02:00,0,2017-07-21T10:52:39+02:00,3,Arthur Blancpain,False,10,2,0,1,f36dd87f-6df1-11e7-92ee-fa163e947a7a
Consommation,Comment mieux informer les consommateurs ?,Causes,Etiquetage mais de quoi avons-nous besoin ?,"Commençons par interdire tous les labels non officiels... ne gardopns que ceux
distribués par les filières professionnelles.

Revenons à des choses simples : composition des produits avec un code couleur
: glucides, lipides, protides, vitamines, etc vert orange rouge suivant les
recommandations de l'OMS.

Par contre rajoutons un petit diagramme avec le pourcentage de chaque
intervention dans le prix final : matière première, transformation transport,
emballage, distributeur.

  

",0,5,2017-07-24T20:21:45+02:00,0,2017-07-24T20:21:45+02:00,0,Pierre Dufour,False,5,0,0,0,f3a47d66-709c-11e7-92ee-fa163e947a7a
Consommation,Comment favoriser l’accès du plus grand nombre à une alimentation suffisante et saine ?,Solutions,La TVA arme fatale,"Le score nutritionnel est une belle invention ! Moduler le taux de TVA selon
la couleur du logo nutritionnel devrait convaincre les consommateurs attentifs
aux prix de se tourner vers des produits plus sains et les industriels de ne
pas abuser des poisons que sont sucre, sel et gras.

",0,0,2017-08-08T03:43:19+02:00,0,2017-08-08T03:43:19+02:00,0,FC,False,0,1,0,0,f4b4f58a-7bda-11e7-92ee-fa163e947a7a
Production et distribution,Comment rémunérer plus équitablement les producteurs ?,Solutions,Une solution parmi d'autres : la restauration scolaire,"La restauration scolaire peut donner un débouché rémunérateur pour les
producteurs. Le gestionnaire peut cibler quelques exploitations pour un marché
sur plusieurs années. Les producteurs par un système décentralisé peuvent,
grâce à un intermédiaire entre eux et l'établissement, répondre à l'appel
d'offres et ajuster leur prix pour qu'ils soient rémunérateurs. C'est bien le
producteur qui doit proposer un prix et non le marché. Cette démarche existe
depuis plusieurs années avec la Caisse des Ecoles du 5e arrondissement de
Paris.

",0,77,2017-07-20T10:39:33+02:00,0,2017-07-20T10:39:33+02:00,0,Alexandre CHAMBERLAND,False,77,7,0,0,f4e0e6a6-6d26-11e7-92ee-fa163e947a7a
